"Name,Checked Out By,Checked Out In,Revision,Modified,Doc ID"
"560festo vacum fiting m5,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\03 - Machine 3\גריפרים לאחיזת גופים\Pulsion project\Vacuum Gripper for Pulsion\Vacuum Cap + Fittings,A,17/01/2023 16:40:40,"
"גרPuVa74936,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\03 - Machine 3\גריפרים לאחיזת גופים\Pulsion project\Vacuum Gripper for Pulsion,A,17/01/2023 16:40:40,"
"גרPuVa74935,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\03 - Machine 3\גריפרים לאחיזת גופים\Pulsion project\Vacuum Gripper for Pulsion,A,17/01/2023 16:05:59,"
"0360Se68382,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\03 - Machine 3\60- Torque Station\Servo  Torque Sation,,07/11/2022 14:21:31,"
"Quantity,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\Machine 228 & 229\Stations 5 & 9 Insert Handle\PDF,,08/12/2022 16:43:45,"
"7 Variants List V13 ,sergei.h,""MNENG-NEWENGNNE   C:\ePDM_Elcam\Validations\Val-1739-Cedik, Sligo & Economy Assembly Machine 226\Val-1739_General_Cedik, Sligo & Economy Assembly Machine 226"",0,02/11/2021 16:33:45,Doc-242263"
"AAMaSt77030,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\Machine 228 & 229\Stations 5 & 9 Insert Handle\PDF,,08/12/2022 14:24:54,"
"AAMaSt77037,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\Machine 228 & 229\Stations 5 & 9 Insert Handle\PDF,,08/12/2022 14:24:01,"
"AAMaSt77027,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\Machine 228 & 229\Stations 5 & 9 Insert Handle\PDF,,08/12/2022 14:23:31,"
"AAMaSt77035,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\Machine 228 & 229\Stations 5 & 9 Insert Handle\PDF,,08/12/2022 14:20:28,"
"AAMaSt77031,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\Machine 228 & 229\Stations 5 & 9 Insert Handle\PDF,,08/12/2022 14:17:18,"
"גרPuVa74934,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\03 - Machine 3\גריפרים לאחיזת גופים\Pulsion project\Vacuum Gripper for Pulsion,A,17/01/2023 16:04:20,"
"גרPuVa74932,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\03 - Machine 3\גריפרים לאחיזת גופים\Pulsion project\Vacuum Gripper for Pulsion,A,11/01/2023 10:24:21,"
"גרPuVa74935,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\03 - Machine 3\גריפרים לאחיזת גופים\Pulsion project\Vacuum Gripper for Pulsion,A,17/01/2023 16:05:59,"
"גרPuVa74961,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\03 - Machine 3\גריפרים לאחיזת גופים\Pulsion project\Vacuum Gripper for Pulsion,A,17/01/2023 16:04:53,"
"05MiPR60209,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\08 - מכונה מס' 8\05 - Micva\Micba PR\PREMIUM,-,11/02/2021 13:38:48,"
"גרPuVa74932,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\03 - Machine 3\גריפרים לאחיזת גופים\Pulsion project\Vacuum Gripper for Pulsion,A,11/01/2023 10:24:21,"
"SOP 2-12-38 Appendix 5 - Production Means CDR 228 & 229 ,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0114-Double Track STP ECO machines WC228 and WC229\5-Design_Review\53-CDR,-,16/01/2023 17:54:19,Doc-273410"
"AAMaSt77034,sergei.h,MNENG-NEWENGNNE   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\Machine 228 & 229\Stations 5 & 9 Insert Handle\PDF,,28/11/2022 15:41:33,"
"-517002-HANDEL BAYER-14-02-2023-,Shadia,DLT-SHADIA-CLEA   C:\ePDM_Elcam\Documents\Measurements\הזרקה\-517002,1,14/02/2023 16:43:57,Doc-275337"
"פלטה מקשרת לשסתום דבק,sharbel.a,DLT-SHARBEL-W7   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\TE - צוות טכני\XYZ,-,19/07/2021 14:29:38,"
"פלטה מקשרת לשסתום דבק,sharbel.a,DLT-SHARBEL-W7   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\TE - צוות טכני\XYZ,-,19/07/2021 14:29:36,"
"קונספט לתחנת סקוויז חדשה,sharbel.a,DLT-SHARBEL-W7   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0092-Transducer Sub Assembly & Laser Drilling Machine WC414\4-Design\41-CAD_Files,-,22/11/2020 12:34:25,Doc-189985"
"V19-078-1-00-000_9.3.2020,sharbel.a,DLT-SHARBEL-W7   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0080-Assm. Monoblock HP & FDG on WC512\4-Design\41-CAD_Files\מזין גופים גרסה מתאריך 9.3.20,-,10/03/2020 09:01:13,Doc-172230"
"560-103-A000-00,sharbel.a,DLT-SHARBEL-W7   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0092-Transducer Sub Assembly & Laser Drilling Machine WC414\4-Design\41-CAD_Files\קונספט 3 לתחנת סקוויז חדשה,-,01/12/2020 11:26:33,"
"הזנה רובוטית לגופי טרנסדיוסטר במערך 612 -Val 1803- FAT Plan for Production Means - Sharbel,sharbel.a,DLT-SHARBEL   C:\ePDM_Elcam\Validations\Val-1803-תחנת הזנה אוטומטית במערך 612\Val-1803_IQ_תחנת הזנה אוטומטית במערך 612,0,27/12/2022 14:23:59,Doc-271607"
"shirvul + Zir,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\DA - דלתון הרכבה אוטומטית\01 - מכונה 500-מונובלוק\10-פלגים ניצבים,-,30/01/2023 14:48:03,"
"AA066069628,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\06 - מכונה מס' 6\60 - Nut assembly  station,-,30/01/2023 15:24:42,"
"ניהול משימות - שמעון-10-4-22,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\50 - Machine 500\שמעון,,25/12/2022 12:55:25,"
"HD060172604,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\HD - דלתון הרכבה חצי אוטומטית\06 - Serenno Assembly line\01-Serenno tube cutting machine,A,17/08/2022 11:28:30,"
"HD060172604,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\HD - דלתון הרכבה חצי אוטומטית\06 - Serenno Assembly line\01-Serenno tube cutting machine,A,17/08/2022 11:28:31,"
"HD060172601,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\HD - דלתון הרכבה חצי אוטומטית\06 - Serenno Assembly line\01-Serenno tube cutting machine,A,08/09/2022 17:58:11,"
"HD060172601,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\HD - דלתון הרכבה חצי אוטומטית\06 - Serenno Assembly line\01-Serenno tube cutting machine,A,08/09/2022 17:58:22,"
"AA501076581,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\50 - Machine 500\100 - Plag Assembly Station,-,19/10/2022 09:49:11,"
"HD060172599,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\HD - דלתון הרכבה חצי אוטומטית\06 - Serenno Assembly line\01-Serenno tube cutting machine,A,08/09/2022 17:58:37,"
"HD060172592,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\HD - דלתון הרכבה חצי אוטומטית\06 - Serenno Assembly line\01-Serenno tube cutting machine,B,22/09/2022 17:16:44,"
"HD060172592,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\HD - דלתון הרכבה חצי אוטומטית\06 - Serenno Assembly line\01-Serenno tube cutting machine,B,22/09/2022 17:16:50,"
"HD060172509,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\HD - דלתון הרכבה חצי אוטומטית\06 - Serenno Assembly line\01-Serenno tube cutting machine,-,22/11/2022 09:13:23,"
"AA501076581,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\50 - Machine 500\100 - Plag Assembly Station,-,16/01/2023 14:59:25,"
"ניהול משימות - שמעון-27-2-22,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\50 - Machine 500\שמעון,,25/12/2022 12:55:25,"
"ניהול משימות - שמעון-6-3-22,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\50 - Machine 500\שמעון,,25/12/2022 12:55:25,"
"ניהול משימות -שמעון-27-2-22,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\50 - Machine 500\שמעון,,25/12/2022 12:55:25,"
"AA5020765991,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\AA - הרכבה אוטומטית\50 - Machine 500\20 - Reamer Station,,25/12/2022 12:52:22,"
"HD060172599,shimon.g,MNENG-SHIMON-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\HD - דלתון הרכבה חצי אוטומטית\06 - Serenno Assembly line\01-Serenno tube cutting machine,A,08/09/2022 17:58:29,"
"UDI codes on MedNet labels,shivani.s,SALES-SHIVANI   C:\ePDM_Elcam\Engineering Changes Records\ECR\ECR-23-0008-MEDNET ADDING UDI TO LABELLING,-,02/01/2023 14:52:24,Doc-271821"
"UDI-DI_MedNet products_producer Elcam,shivani.s,SALES-SHIVANI   C:\ePDM_Elcam\Engineering Changes Records\ECR\ECR-23-0008-MEDNET ADDING UDI TO LABELLING,1,02/01/2023 14:53:42,Doc-271818"
"SOP 3-09-19 - UDI marking and identification requirements,shivani.s,SALES-SHIVANI   C:\ePDM_Elcam\Engineering Changes Records\ECR\ECR-23-0008-MEDNET ADDING UDI TO LABELLING,1,02/01/2023 14:53:44,Doc-271819"
"MEdnet label doc,shivani.s,SALES-SHIVANI   C:\ePDM_Elcam\Engineering Changes Records\ECR\ECR-23-0008-MEDNET ADDING UDI TO LABELLING,1,02/01/2023 14:53:43,Doc-271820"
"רציונל קליני - ניסוי חסם מיקרוביאלי 96 שעות,Sina Harshuk,QA-SINA   C:\ePDM_Elcam\Projects\Non Projects Activities\ACT-0673-Microbial barrier 96 hours\רציונל קליני,-,02/02/2023 14:21:16,Doc-274185"
"PQ22004778 - הדפסת הצעת מחיר - מילודע - אוקטובר 2022,Sina Harshuk,QA-SINA   C:\ePDM_Elcam\Projects\Non Projects Activities\ACT-0673-Microbial barrier 96 hours\רכש מילודע,-,24/01/2023 14:42:38,Doc-273687"
"Delivery release,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0085-Machine 225 HP STP&1Way STP\7-Project Management,-,22/03/2022 15:51:59,Doc-253509"
"066160-001N.LIC,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0092-Transducer Sub Assembly & Laser Drilling Machine WC414\6-Final_Documentation\63-Final_Software_Documents\License for Sprint mD,,01/03/2022 14:45:02,"
"590408.X_T,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0110- WCASS 227 machine for CSTP NIP ECO&LB stopcock\2-Spsification\22-URS\family models and drawings,-,09/02/2023 10:42:11,Doc-275149"
"530148,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0110- WCASS 227 machine for CSTP NIP ECO&LB stopcock\2-Spsification\22-URS\family models and drawings,-,09/02/2023 10:40:41,Doc-275148"
"530148.X_T,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0110- WCASS 227 machine for CSTP NIP ECO&LB stopcock\2-Spsification\22-URS\family models and drawings,-,09/02/2023 10:40:07,Doc-275147"
"P-22-002703 M227_teamtechnik Supplier_Resonse_Matrix 25.10.22r1,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0110- WCASS 227 machine for CSTP NIP ECO&LB stopcock\2-Spsification\22-URS,-,29/10/2022 19:46:39,Doc-267739"
"FAT TT Machine 225 HP STP&1Way STP - FAT Plan for Production Means,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0085-Machine 225 HP STP&1Way STP\7-Project Management\FAT,-,15/03/2022 19:26:12,Doc-252963"
"PFMEA Summary - Machine 225 HP STP&1Way STP,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\Validations\Val-1740-Machine 225 HP STP&1Way STP\Val-1740_General_Machine 225 HP STP&1Way STP,B,14/02/2023 17:09:06,Doc-267779"
"HowToConnectWithCameraSt15O-Ring,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0085-Machine 225 HP STP&1Way STP\6-Final_Documentation\62-Final_Electrical_Control_Documents\Station 14,-,14/09/2022 18:06:19,Doc-266473"
"IV2-Navigator_R1_30_20,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0085-Machine 225 HP STP&1Way STP\6-Final_Documentation\62-Final_Electrical_Control_Documents\Station 14,-,14/09/2022 18:06:19,Doc-266474"
"GANT # 4 1-way stopcock_Delay 16.12.21,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0085-Machine 225 HP STP&1Way STP\7-Project Management,-,19/12/2021 11:15:03,Doc-246759"
"MAN-PH-004 - PHAROS User's Manual (PS01-5A without RCM),stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0092-Transducer Sub Assembly & Laser Drilling Machine WC414\6-Final_Documentation\62-Final_Electrical_Control_Documents,-,06/12/2021 13:22:25,Doc-246292"
"SRM P-22-002703 M227 ELCAM_tt signed,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0110- WCASS 227 machine for CSTP NIP ECO&LB stopcock\2-Spsification\22-URS\URS + SRM final signed,-,12/02/2023 13:07:00,Doc-275221"
"Copy of P-22-002703 M227_teamtechnik Supplier_Resonse_Matrix 30.01.23,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0110- WCASS 227 machine for CSTP NIP ECO&LB stopcock\2-Spsification\22-URS\URS + SRM final signed,-,12/02/2023 13:08:59,Doc-275222"
"500393_ELCAM_1-way-Stopcock_kss_20220914_1121.zap16,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0085-Machine 225 HP STP&1Way STP\6-Final_Documentation\62-Final_Electrical_Control_Documents\Station 14,,14/09/2022 18:06:19,"
"Machine 225 HP STP1Way STP - Assembly production mean PQ Summary (Dovy),stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\Validations\Val-1740-Machine 225 HP STP&1Way STP\Val-1740_PQ_Machine 225 HP STP&1Way STP\Remarks,,05/11/2022 19:30:44,"
"Transducer Sub Assembly & Laser Drilling Machine WC414 -  SAT+IQ Summery,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\Validations\Val-1716-Transducer Sub Assembly & Laser Drilling Machine WC414\Val-1716_IQ_Transducer Sub Assembly & Laser Drilling Machine WC414,0,11/01/2023 17:14:30,Doc-272183"
"גאנט 20_06_2021,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0092-Transducer Sub Assembly & Laser Drilling Machine WC414\7-Project Management,-,21/06/2021 10:24:16,Doc-226639"
"HP Bod_2 Feeding system 22.08.22,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0085-Machine 225 HP STP&1Way STP\7-Project Management,-,22/08/2022 16:47:59,Doc-265629"
"Machine 225 HP STP1Way STP Appendix 8 - Approval Form for Maintaining Alternative Product Structure (002),stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0085-Machine 225 HP STP&1Way STP\7-Project Management,,10/11/2022 12:57:19,"
"P-22-002703 M227_teamtechnik Supplier_Resonse_Matrix 1.12.22,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0110- WCASS 227 machine for CSTP NIP ECO&LB stopcock\3-Quotations\33-Suppliers\Old,-,04/12/2022 16:58:10,Doc-270284"
"Transducer Sub Assembly & Laser Drilling Machine WC414 - Assembly production mean SAT+IQ Plan,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\Validations\Val-1716-Transducer Sub Assembly & Laser Drilling Machine WC414\Val-1716_IQ_Transducer Sub Assembly & Laser Drilling Machine WC414,0,11/01/2023 17:14:40,Doc-253450"
"גאנט פוליגון 06_07_2021,stefan.m,MNENG-STEPHAN-H   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0092-Transducer Sub Assembly & Laser Drilling Machine WC414\7-Project Management,-,28/07/2021 14:41:38,Doc-228831"
"Dev-4951-17-03-2019.doccc,stor,STR-ELEV-W7   C:\ePDM_Elcam\Documents\Dev Warehouse,,18/03/2019 11:45:27,Doc-140803"
"Production-600303-transd-04-02-2020-,tony.s,INJ-TECH-SHIFT   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-600303,1,05/02/2020 09:14:07,Doc-170009"
"Production-526009-sp-26-03-2021-,tony.s,INJ-TECH   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,26/03/2021 10:05:18,Doc-222213"
"Photos,tzafrir.k,ENG-TZAFRIR-HP   C:\ePDM_Elcam\Projects\PRJ-0571-CSTD\3-Design reviews\Design Reviews\DRAFT,,09/01/2022 14:24:44,"
"390812,udi.c,UDI-2020   C:\ePDM_Elcam\Products\ProductsFolders\E3D\EAI 2.25mL\390812,-,04/04/2022 15:52:30,"
"390146,udi.c,UDI-2020   C:\ePDM_Elcam\Products\ProductsFolders\E3D\EAI 2.25mL\390146 - FH,-,23/05/2022 17:58:21,"
"390147.STEP,udi.c,UDI-2020   C:\ePDM_Elcam\Products\ProductsFolders\E3D\EAI 2.25mL\390147,,08/08/2021 14:13:57,"
"EAI 2.25 Assy 12 NEW PARTS NO.,udi.c,UDI-2020   C:\ePDM_Elcam\Projects\PRJ-0580- EAI 2.25\4-Design output\Functional assembly,-,12/01/2022 13:42:15,"
"ECR-22-0218-,vanya.d,ENG-VANYA   C:\ePDM_Elcam\Engineering Changes Records\ECR\ECR-22-0218-,1,04/12/2022 17:12:39,Doc-270286"
"512362,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,13/02/2023 13:19:38,Doc-275263"
"512362,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,13/02/2023 13:19:38,"
"512362,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,13/02/2023 13:22:31,Doc-275264"
"410510,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,13/02/2023 13:31:12,Doc-275268"
"210807,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,13/02/2023 13:34:37,Doc-275269"
"999-DASS ( like 562654 ),yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,13/02/2023 13:39:00,Doc-275271"
"999-DASS ( like 562654 ),yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,13/02/2023 13:40:01,Doc-275272"
"530602,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0645-Diagnostear tears collector\3-Design reviews\Design Reviews\Model and drawings,-,08/01/2023 17:30:01,Doc-272079"
"999-DASS ( like 454624 ),yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,13/02/2023 13:41:30,Doc-275275"
"999-DASS ( like 454624 ),yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,13/02/2023 13:53:40,"
"Non Projects Activities--Flash Device Snap Measurements-13-02-2023-,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Documents\Measurements\פיתוח\Non Projects Activities- Flash Device Snap Measurements,1,13/02/2023 14:53:51,Doc-275289"
"M-SAFDBO,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Documents\Measurements\פיתוח\Non Projects Activities- Flash Device Snap Measurements,1,13/02/2023 15:00:18,Doc-275291"
"530601,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0645-Diagnostear tears collector\3-Design reviews\Design Reviews\Model and drawings,-,08/01/2023 17:30:01,Doc-272074"
"M-DPTBOD,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Documents\Measurements\פיתוח\Non Projects Activities- Flash Device Snap Measurements,1,13/02/2023 15:26:56,Doc-275292"
"999-MOULD-C (like 210807),yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,13/02/2023 13:10:40,Doc-275260"
"PRJ-0650-Mitsubishi new PC grade-Design Verification & Validation Report,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0650-Mitsubishi new PC grade\5-Design v&v\Design Verification,-,23/01/2023 14:08:33,Doc-270070"
"150300,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0645-Diagnostear tears collector\3-Design reviews\Design Reviews\Model and drawings,-,08/01/2023 17:30:01,"
"530600,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0645-Diagnostear tears collector\3-Design reviews\Design Reviews\Model and drawings,-,08/01/2023 17:30:01,Doc-272072"
"550204,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0645-Diagnostear tears collector\3-Design reviews\Design Reviews\Model and drawings,-,08/01/2023 17:30:01,"
"562654,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD,-,13/02/2023 11:45:28,Doc-275254"
"מניפולדים להסנפה,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0674-Snap Plate for Bonded Manifold\0-Feasibility\Mails and communication,-,25/01/2023 16:27:51,Doc-273809"
"999-MOULD-C (like 210807),yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,14/02/2023 09:18:12,Doc-275309"
"210807,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,14/02/2023 09:20:51,Doc-275310"
"999-MOULD-C (like 210807) -2,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,14/02/2023 09:33:31,Doc-275316"
"210807-1,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,14/02/2023 09:35:53,Doc-275317"
"512377,yair.e,ENG-YAIR-HPZ   C:\ePDM_Elcam\Projects\PRJ-0640-HDPE HD6706 & 9006 Replacement\0-Feasibility\CAD\CAD files for Stage 3,-,13/02/2023 13:15:35,Doc-275261"
